latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
31.35986,-83.36373,326.83,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.82,8.87,D
31.35925,-83.36772,327.21,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,294.59,8.87,D
31.39213,-83.21781,332.32,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,292.76,12.32,D
31.39153,-83.22181,327.64,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,293.22,12.12,D
31.39542,-83.21848,331.91,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.51,12.32,D
31.39481,-83.22249,331.63,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.86,12.12,D
31.3987,-83.21916,337.1,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,295.4,30.51,D
31.3981,-83.22316,298.85,0.38,0.36,2025-01-08,1838,N21,VIIRS,l,2.0NRT,314.06,76,D
31.24879,-84.27134,330.77,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.29,4.25,D
31.1906,-84.67444,327.54,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.04,3.45,D
31.19391,-84.67516,335.08,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.21,3.45,D
31.19259,-84.68333,329.92,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.82,7.28,D
31.19192,-84.68742,341.23,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.24,7.28,D
31.40494,-83.35658,325.59,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.28,11.83,D
31.1959,-84.68407,338.69,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,297.09,36.02,D
31.19524,-84.68814,328.79,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,303.2,36.02,D
30.75615,-87.22235,332.86,0.48,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.73,4.74,D
31.40822,-83.35726,349.37,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,292.18,11.83,D
30.75976,-87.22321,326.51,0.48,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.92,4.74,D
30.76337,-87.22406,331.17,0.48,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.39,3.94,D
30.72769,-87.45896,341.56,0.49,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.66,8.21,D
30.73134,-87.45985,344.88,0.49,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.91,8.21,D
31.30951,-84.16776,344.49,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.7,14.38,D
31.3132,-84.16814,330.03,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.04,10.08,D
31.31256,-84.17217,342.02,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.61,11.73,D
31.54955,-82.68602,336.71,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.72,3.62,D
31.42742,-83.61259,330.35,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.43,6.2,D
31.43132,-83.60928,326.65,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.7,6.2,D
30.99703,-86.23135,339.15,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.11,5.07,D
31.00048,-86.23216,341.31,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.45,10.09,D
31.39793,-83.93304,341.21,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.91,8.81,D
31.66413,-82.22206,334.55,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.31,4.41,D
30.48947,-89.07998,331.09,0.4,0.44,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.52,2.71,D
31.66745,-82.22271,342.81,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.56,10.72,D
31.35545,-84.4154,347.68,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,297.28,90.15,D
31.01072,-86.46024,333.01,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.39,5.73,D
31.36205,-84.41684,329.53,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.42,2.93,D
31.68804,-82.50418,327.13,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.54,4.43,D
31.68569,-82.52048,336.73,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.96,6.48,D
31.68899,-82.52114,332.2,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.02,6.48,D
31.41026,-84.45631,331.67,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.75,4.37,D
31.41421,-84.45298,326.7,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.85,4.37,D
31.41356,-84.45704,329.24,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.4,4.37,D
31.60141,-83.2974,343.22,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.23,5.39,D
31.34042,-85.03059,327.55,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.34,2.31,D
31.51427,-84.1029,331.67,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.78,2.4,D
30.84752,-88.09657,341.33,0.52,0.42,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.84,6.99,D
30.84797,-88.09418,343.69,0.52,0.42,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.48,9.49,D
31.78175,-82.70262,343.67,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,296.64,39.67,D
31.88128,-82.19983,348.8,0.39,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.86,7.82,D
31.88461,-82.20048,342.67,0.39,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.61,7.82,D
31.5411,-84.55624,335.88,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.88,4.67,D
31.55564,-84.57207,327.59,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.52,11.24,D
31.93852,-82.13431,344.71,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.47,32.61,D
31.94185,-82.13496,337.45,0.4,0.37,2025-01-08,1838,N21,VIIRS,l,2.0NRT,310.3,32.61,D
31.94126,-82.13911,284.26,0.4,0.37,2025-01-08,1838,N21,VIIRS,l,2.0NRT,290.01,32.61,D
31.94442,-82.13389,327.98,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.28,48.66,D
31.94718,-82.13869,352.32,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,296.1,48.66,D
31.94659,-82.14285,328.16,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.39,4.85,D
32.00523,-81.84466,349.4,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.54,6.02,D
32.00465,-81.8488,331.94,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.38,6.02,D
31.70439,-83.89306,327.8,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.67,2.62,D
32.00917,-81.84107,344.99,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.53,8.19,D
32.00858,-81.84531,345.2,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.01,6.02,D
32.00801,-81.84945,340.21,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.37,6.02,D
32.01252,-81.84171,340.89,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.41,8.67,D
32.01194,-81.84595,346.45,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.53,4.08,D
32.01136,-81.85009,341.25,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.03,4.08,D
32.0153,-81.84659,335.44,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.26,4.08,D
32.01472,-81.85074,326.42,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.45,4.08,D
31.90844,-82.83549,328.48,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.53,9.23,D
31.91233,-82.8321,328.22,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.64,2.34,D
31.91113,-82.84023,345.3,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.6,11.21,D
31.91503,-82.83684,343.62,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.92,11.21,D
31.91832,-82.83749,330.54,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.89,5.95,D
31.91773,-82.84156,331.4,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.09,5.95,D
31.83522,-83.39424,328.95,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.85,4.45,D
31.36493,-86.29566,327.2,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,280.78,3.05,D
31.36839,-86.29648,327.03,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,280.87,3.19,D
31.36683,-86.30539,344.22,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.68,14.41,D
31.37106,-86.30173,349.8,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.09,14.41,D
31.98916,-82.44433,339.19,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.92,18.94,D
31.98857,-82.44845,347.98,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.8,21.77,D
31.99247,-82.44498,349.96,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,294.13,18.94,D
31.99579,-82.44565,337.02,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,293.26,17.57,D
32.07693,-82.0862,329.01,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.32,4.39,D
32.07635,-82.09039,330.34,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.12,4.72,D
32.08028,-82.08688,333.22,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.14,3.71,D
32.08361,-82.08752,341.51,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.87,3.71,D
32.08637,-82.09236,339.28,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.13,5.54,D
32.03279,-82.49466,342.77,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,296.32,17.82,D
32.0361,-82.49532,329.76,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.23,2.13,D
32.20102,-81.4597,327.89,0.41,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.77,3.34,D
32.20044,-81.46403,325.01,0.41,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.73,3.34,D
31.1511,-87.9874,331.28,0.51,0.41,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.18,6.73,D
32.08486,-82.48814,328.46,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.71,2.44,D
32.08426,-82.49226,340.92,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.51,9.45,D
32.08699,-82.49702,343.43,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.41,9.45,D
32.0864,-82.50114,367,0.39,0.36,2025-01-08,1838,N21,VIIRS,l,2.0NRT,327.11,160.64,D
32.08971,-82.50179,338.51,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,302.32,49.18,D
31.80677,-84.43203,328.41,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.52,3.84,D
31.99586,-83.34798,327.68,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.5,13.61,D
31.99525,-83.35201,287.15,0.38,0.36,2025-01-08,1838,N21,VIIRS,l,2.0NRT,292.46,19.4,D
31.99225,-83.61716,331.04,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.15,2.97,D
32.25967,-81.87443,328.9,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.86,3.05,D
32.08212,-83.22446,328.48,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.73,5.5,D
32.08152,-83.2285,346.96,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.1,10.96,D
32.21254,-82.3558,327.39,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.98,3,D
31.73357,-85.54736,326.92,0.41,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.85,5.07,D
31.53379,-86.76782,335.67,0.45,0.39,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.22,3.95,D
31.5443,-86.77035,333.54,0.45,0.39,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.18,3.43,D
31.0668,-89.32919,329.33,0.4,0.44,2025-01-08,1838,N21,VIIRS,n,2.0NRT,279.45,2.1,D
31.33785,-88.2849,336.43,0.52,0.42,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.85,6.86,D
32.12139,-83.75161,341.73,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.54,12.07,D
31.34263,-88.28048,330.37,0.52,0.42,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.37,12.61,D
31.45053,-87.72781,328.92,0.49,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.68,3.55,D
32.45531,-81.90539,351.6,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.29,15.44,D
32.45473,-81.90963,328.78,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.48,4.83,D
32.45868,-81.90604,344.44,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.87,9.07,D
32.58289,-81.08774,332.03,0.42,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.34,4.4,D
32.44911,-82.29358,343.97,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,297.1,23.89,D
32.45185,-82.29842,340.06,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.12,86.51,D
32.45577,-82.29489,343.16,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.18,18.55,D
32.45911,-82.29556,338.72,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,296.06,29.23,D
32.45851,-82.29974,337.94,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,293.62,19.21,D
32.53228,-81.8843,332.88,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.38,5.38,D
32.53564,-81.88495,347.46,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,292.73,15.22,D
32.38773,-83.09339,336.79,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.09,6.76,D
32.24104,-84.05981,352.42,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.73,5.9,D
32.2404,-84.06385,327.47,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.7,5.9,D
32.24432,-84.06052,325.34,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.08,2.93,D
32.43891,-82.86019,344.33,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.55,12.02,D
32.44221,-82.86087,343.27,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.3,12.02,D
32.44551,-82.86153,339.1,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.13,4.14,D
32.34961,-83.57423,331.69,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.17,6.18,D
32.52897,-82.54385,328.47,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.33,12.16,D
32.52837,-82.548,339.92,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.74,12.16,D
32.53169,-82.54865,345.62,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.3,10.29,D
32.56152,-82.3821,336.9,0.39,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.3,9.61,D
32.29608,-84.16653,334.22,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.3,10.03,D
32.51878,-82.7779,334.74,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.95,4.21,D
32.33522,-84.02457,329.07,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.97,9.78,D
32.26511,-84.53341,334.78,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.7,6.1,D
31.86301,-86.94971,328.47,0.45,0.39,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.42,8.9,D
32.60812,-82.39139,367,0.39,0.37,2025-01-08,1838,N21,VIIRS,h,2.0NRT,290.48,60.79,D
32.82254,-80.80072,330.4,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.33,7.67,D
32.60752,-82.39557,332.12,0.39,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.22,5.93,D
32.82544,-80.80598,347.58,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.1,16.49,D
32.61204,-82.38788,329.97,0.39,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.89,60.79,D
31.48831,-89.00087,329.58,0.56,0.43,2025-01-08,1838,N21,VIIRS,n,2.0NRT,280.68,8.59,D
32.61478,-82.39272,329.4,0.39,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,297.68,20.33,D
32.6181,-82.39339,339.56,0.39,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.01,20.33,D
32.65804,-82.20741,336.17,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.3,4.75,D
32.63879,-82.44034,337.99,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.89,7.61,D
32.79812,-81.31192,343.89,0.42,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.92,7.83,D
32.46941,-83.90694,327.43,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.39,2.81,D
32.75529,-82.11724,327.73,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.16,5.89,D
32.75923,-82.11365,342.34,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.27,5.89,D
32.75864,-82.11789,328.06,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.73,5.89,D
32.50266,-83.88902,326.75,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.6,2.15,D
32.60477,-83.73487,338.63,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.5,13.58,D
32.60805,-83.73557,355.88,0.38,0.36,2025-01-08,1838,N21,VIIRS,l,2.0NRT,286.61,13.52,D
32.84021,-82.50496,341.08,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.05,11.89,D
32.83961,-82.50913,342.99,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.09,5.08,D
32.83902,-82.51331,340.08,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.55,5.08,D
31.70801,-89.16917,327.49,0.57,0.43,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.87,5.81,D
32.84234,-82.51398,329.62,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.7,5.85,D
32.84175,-82.51815,327.76,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.61,2.84,D
32.63974,-84.19348,327.57,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.79,7.61,D
32.57397,-84.92723,327.11,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.06,2.22,D
33.02489,-82.06246,341.09,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.2,6,D
33.0243,-82.06673,339.84,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.83,12.62,D
33.02766,-82.06739,346.29,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.09,7.17,D
33.00369,-82.71558,327.41,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.92,4.22,D
33.007,-82.71626,330.41,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.65,4.22,D
33.01032,-82.71693,333.49,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.95,3.36,D
33.00972,-82.72109,341.21,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.45,6.36,D
33.16805,-81.83665,327.99,0.41,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.87,16.14,D
33.15759,-81.99807,328.34,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.12,4.02,D
33.01672,-83.04969,340.96,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.43,9.14,D
33.01612,-83.05379,342.52,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.59,11.55,D
33.02001,-83.05038,328.49,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.13,9.14,D
33.01941,-83.05447,339.86,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.21,11.55,D
33.01822,-83.06271,341.37,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.32,9.16,D
33.12586,-82.32969,326.09,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.32,3.98,D
32.30409,-87.51968,347.73,0.47,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.69,22.08,D
32.69957,-85.49464,329.1,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.92,27.06,D
32.69886,-85.49886,279.19,0.4,0.37,2025-01-08,1838,N21,VIIRS,l,2.0NRT,283.6,27.06,D
33.57084,-79.77532,326.31,0.49,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.62,2.66,D
33.24855,-82.4743,345.19,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.82,10.7,D
33.25188,-82.47497,341.44,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.51,10.7,D
32.84315,-85.16191,330.92,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.08,3.19,D
33.56775,-80.08416,325.24,0.47,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.6,3.21,D
33.27449,-82.55745,334.88,0.39,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.96,4.56,D
33.27782,-82.55811,348.13,0.39,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.18,9.93,D
32.99738,-84.43404,326.17,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,280.64,2.8,D
33.5564,-80.64382,345.73,0.45,0.39,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.39,15.28,D
33.48423,-81.48982,329.3,0.42,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.33,13.16,D
32.09931,-89.85962,336.67,0.41,0.45,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.4,7.18,D
33.09288,-84.58601,326.99,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.45,5.51,D
33.31862,-83.24134,341.29,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.44,12.67,D
33.32252,-83.23791,327.68,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.41,3.92,D
33.32131,-83.24615,349.21,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.21,7.03,D
33.32521,-83.24273,330,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.33,7.03,D
33.13897,-84.4687,338.67,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.76,11.67,D
33.68663,-80.61078,326.86,0.45,0.39,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.5,3,D
33.98716,-78.00112,325.09,0.4,0.44,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.96,2.65,D
33.99485,-78.00671,346.39,0.4,0.44,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.14,11.06,D
32.80381,-86.88385,326.95,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.4,10.2,D
31.19489,-94.53395,335.98,0.39,0.59,2025-01-08,1838,N21,VIIRS,n,2.0NRT,276.89,5.13,D
31.19392,-94.5379,334.82,0.39,0.59,2025-01-08,1838,N21,VIIRS,n,2.0NRT,275.99,5.12,D
31.19665,-94.5379,333.77,0.39,0.59,2025-01-08,1838,N21,VIIRS,n,2.0NRT,279.17,2.73,D
33.71319,-81.28737,327.55,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.51,1.99,D
33.71606,-81.29263,334.69,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.56,7.3,D
34.08665,-78.11892,338.88,0.4,0.44,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.59,4.84,D
34.04666,-78.50404,346.66,0.57,0.43,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.32,10.28,D
34.11805,-78.09315,344.4,0.4,0.44,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.37,10.92,D
32.88155,-87.18712,327.84,0.45,0.39,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.38,7.39,D
32.88189,-87.18556,326.62,0.45,0.39,2025-01-08,1838,N21,VIIRS,n,2.0NRT,279.75,4.61,D
33.62883,-82.64219,329.47,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.51,29.29,D
34.26114,-78.10499,329.33,0.4,0.44,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.39,2.07,D
33.69939,-82.7,333.78,0.39,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,278.67,23.33,D
33.12819,-86.42422,326.95,0.42,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.99,4.19,D
33.09333,-86.80334,327.11,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.34,2,D
33.21969,-86.22239,337.8,0.41,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.61,7.67,D
34.24622,-79.22224,327.05,0.52,0.42,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.66,2.97,D
34.07579,-80.84406,328.7,0.45,0.39,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.1,5.76,D
34.0752,-80.84887,339.73,0.45,0.39,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.99,5.76,D
